dt,time_hr,place,price_actual
2/6/2022,11,germany,20.68
2/6/2022,12,germany,85.2
2/6/2022,13,germany,90.23
2/6/2022,14,germany,70.05
2/6/2022,15,germany,70.02
2/6/2022,16,germany,94.93
2/6/2022,17,germany,116.52
2/6/2022,18,germany,125
2/6/2022,19,germany,118.7
2/6/2022,20,germany,102.05
2/6/2022,21,germany,90.35
2/6/2022,22,germany,112.47
2/6/2022,23,germany,94.96
2/7/2022,0,germany,20.04
2/7/2022,1,germany,15.91
2/7/2022,2,germany,14.27
2/7/2022,3,germany,10.08
2/7/2022,4,germany,13.8
2/7/2022,5,germany,21
2/7/2022,6,germany,60.9
2/7/2022,7,germany,128.07
2/7/2022,8,germany,130.17
2/7/2022,9,germany,127.26
2/7/2022,10,germany,95
2/7/2022,11,germany,94.96
2/7/2022,12,germany,70.43
2/7/2022,13,germany,30.83
2/7/2022,14,germany,22.05
2/7/2022,15,germany,80.04
2/7/2022,16,germany,108.08
2/7/2022,17,germany,148.74
2/7/2022,18,germany,169.94
2/7/2022,19,germany,160.1
2/7/2022,20,germany,155.01
2/7/2022,21,germany,129.64
2/7/2022,22,germany,123.16
2/7/2022,23,germany,102.74
2/8/2022,0,germany,121.96
2/8/2022,1,germany,112.08
2/8/2022,2,germany,107.86
2/8/2022,3,germany,104.97
2/8/2022,4,germany,104.12
2/8/2022,5,germany,109.32
2/8/2022,6,germany,134.05
2/8/2022,7,germany,128.54
2/8/2022,8,germany,146.16
2/8/2022,9,germany,131.13
2/8/2022,10,germany,120.06
2/8/2022,11,germany,125.35
2/8/2022,12,germany,122.14
2/8/2022,13,germany,119.41
2/8/2022,14,germany,123.95
2/8/2022,15,germany,149
2/8/2022,16,germany,161.94
2/8/2022,17,germany,196.98
2/8/2022,18,germany,209.56
2/8/2022,19,germany,199.95
2/8/2022,20,germany,182.94
2/8/2022,21,germany,139.82
2/8/2022,22,germany,132.71
2/8/2022,23,germany,123.39
2/9/2022,0,germany,115.08
2/9/2022,1,germany,114.87
2/9/2022,2,germany,118.79
2/9/2022,3,germany,109.58
2/9/2022,4,germany,116.95
2/9/2022,5,germany,119.34
2/9/2022,6,germany,139.38
2/9/2022,7,germany,177.16
2/9/2022,8,germany,180.64
2/9/2022,9,germany,179.5
2/9/2022,10,germany,127.06
2/9/2022,11,germany,122.01
2/9/2022,12,germany,123.35
2/9/2022,13,germany,136.91
2/9/2022,14,germany,149.42
2/9/2022,15,germany,179.92
2/9/2022,16,germany,189.95
2/9/2022,17,germany,219
2/9/2022,18,germany,249.12
2/9/2022,19,germany,257.28
2/9/2022,20,germany,231.79
2/9/2022,21,germany,215.81
2/9/2022,22,germany,211.79
2/9/2022,23,germany,196.7
2/10/2022,0,germany,200.46
2/10/2022,1,germany,192.61
2/10/2022,2,germany,185.1
2/10/2022,3,germany,172.23
2/10/2022,4,germany,172.91
2/10/2022,5,germany,174.88
2/10/2022,6,germany,203.67
2/10/2022,7,germany,233.46
2/10/2022,8,germany,240.32
2/10/2022,9,germany,225.56
2/10/2022,10,germany,199.99
2/10/2022,11,germany,193.67
2/10/2022,12,germany,169.97
2/10/2022,13,germany,167.9
2/10/2022,14,germany,176.35
2/10/2022,15,germany,184.55
2/10/2022,16,germany,195.98
2/10/2022,17,germany,215.77
2/10/2022,18,germany,229.58
2/10/2022,19,germany,212.49
2/10/2022,20,germany,187.28
2/10/2022,21,germany,179.37
2/10/2022,22,germany,176.91
2/10/2022,23,germany,136.66
2/11/2022,0,germany,180.01
2/11/2022,1,germany,176.73
2/11/2022,2,germany,168.87
2/11/2022,3,germany,164.09
2/11/2022,4,germany,165
2/11/2022,5,germany,171.3
2/11/2022,6,germany,196.95
2/11/2022,7,germany,221.46
2/11/2022,8,germany,221.78
2/11/2022,9,germany,179.53
2/11/2022,10,germany,151.36
2/11/2022,11,germany,135.02
2/11/2022,12,germany,128.35
2/11/2022,13,germany,133.68
2/11/2022,14,germany,140.61
2/11/2022,15,germany,168.15
2/11/2022,16,germany,191.92
2/11/2022,17,germany,220.57
2/11/2022,18,germany,243.35
2/11/2022,19,germany,241.18
2/11/2022,20,germany,221.31
2/11/2022,21,germany,213.13
2/11/2022,22,germany,205.48
2/11/2022,23,germany,190.1
2/12/2022,0,germany,195.91
2/12/2022,1,germany,187.2
2/12/2022,2,germany,184.89
2/12/2022,3,germany,170.24
2/12/2022,4,germany,166
2/12/2022,5,germany,162.45
2/12/2022,6,germany,160.64
2/12/2022,7,germany,162.56
2/12/2022,8,germany,157.24
2/12/2022,9,germany,121.8
2/12/2022,10,germany,115.76
2/12/2022,11,germany,121.27
2/12/2022,12,germany,97.47
2/12/2022,13,germany,87.12
2/12/2022,14,germany,89.83
2/12/2022,15,germany,116.85
2/12/2022,16,germany,171.56
2/12/2022,17,germany,194.89
2/12/2022,18,germany,191.8
2/12/2022,19,germany,140.88
2/12/2022,20,germany,121.12
2/12/2022,21,germany,104.74
2/12/2022,22,germany,109.29
2/12/2022,23,germany,101.7
2/13/2022,0,germany,88.07
2/13/2022,1,germany,98.65
2/13/2022,2,germany,99.78
2/13/2022,3,germany,99.14
2/13/2022,4,germany,104.22
2/13/2022,5,germany,99.91
2/13/2022,6,germany,93.99
2/13/2022,7,germany,88.55
2/13/2022,8,germany,88.06
2/13/2022,9,germany,60
2/13/2022,10,germany,73.03
2/13/2022,11,germany,67.23
2/13/2022,12,germany,30.08
2/13/2022,13,germany,43.25
2/13/2022,14,germany,50.12
2/13/2022,15,germany,81.78
2/13/2022,16,germany,92.47
2/13/2022,17,germany,115.71
2/13/2022,18,germany,119.11
2/13/2022,19,germany,92.33
2/13/2022,20,germany,87.18
2/13/2022,21,germany,81.39
2/13/2022,22,germany,88.59
2/13/2022,23,germany,63.23
2/14/2022,0,germany,46.55
2/14/2022,1,germany,13.33
2/14/2022,2,germany,12.94
2/14/2022,3,germany,13.78
2/14/2022,4,germany,35.25
2/14/2022,5,germany,87.91
2/14/2022,6,germany,104.25
2/14/2022,7,germany,117.19
2/14/2022,8,germany,117.11
2/14/2022,9,germany,98.58
2/14/2022,10,germany,94.91
2/14/2022,11,germany,95.89
2/14/2022,12,germany,98.52
2/14/2022,13,germany,104.18
2/14/2022,14,germany,107.01
2/14/2022,15,germany,114.51
2/14/2022,16,germany,144.52
2/14/2022,17,germany,184.58
2/14/2022,18,germany,197.13
2/14/2022,19,germany,167.3
2/14/2022,20,germany,148.44
2/14/2022,21,germany,115.49
2/14/2022,22,germany,123.05
2/14/2022,23,germany,110.94
2/15/2022,0,germany,112.68
2/15/2022,1,germany,114.82
2/15/2022,2,germany,112.3
2/15/2022,3,germany,118.28
2/15/2022,4,germany,126.86
2/15/2022,5,germany,152.72
2/15/2022,6,germany,204.2
2/15/2022,7,germany,234.06
2/15/2022,8,germany,250.06
2/15/2022,9,germany,240
2/15/2022,10,germany,220.43
2/15/2022,11,germany,199.03
2/15/2022,12,germany,182.56
2/15/2022,13,germany,150.85
2/15/2022,14,germany,149.28
2/15/2022,15,germany,157.27
2/15/2022,16,germany,145.26
2/15/2022,17,germany,173.23
2/15/2022,18,germany,174.29
2/15/2022,19,germany,115.28
2/15/2022,20,germany,105.31
2/15/2022,21,germany,91.51
2/15/2022,22,germany,101.91
2/15/2022,23,germany,87.91
2/16/2022,0,germany,94.68
2/16/2022,1,germany,93.97
2/16/2022,2,germany,99.45
2/16/2022,3,germany,106.67
2/16/2022,4,germany,103.6
2/16/2022,5,germany,110.4
2/16/2022,6,germany,134.02
2/16/2022,7,germany,184.7
2/16/2022,8,germany,194.83
2/16/2022,9,germany,174.52
2/16/2022,10,germany,137.84
2/16/2022,11,germany,136.04
2/16/2022,12,germany,118.22
2/16/2022,13,germany,111.4
2/16/2022,14,germany,105.65
2/16/2022,15,germany,97.57
2/16/2022,16,germany,99.11
2/16/2022,17,germany,110.76
2/16/2022,18,germany,118.61
2/16/2022,19,germany,117.99
2/16/2022,20,germany,102.9
2/16/2022,21,germany,95.01
2/16/2022,22,germany,95.01
2/16/2022,23,germany,74.12
2/17/2022,0,germany,17.92
2/17/2022,1,germany,15.04
2/17/2022,2,germany,15.02
2/17/2022,3,germany,13.97
2/17/2022,4,germany,15.04
2/17/2022,5,germany,33.02
2/17/2022,6,germany,90.93
2/17/2022,7,germany,123.22
2/17/2022,8,germany,107.23
2/17/2022,9,germany,102.55
2/17/2022,10,germany,95.06
2/17/2022,11,germany,77.47
2/17/2022,12,germany,65.06
2/17/2022,13,germany,35.98
2/17/2022,14,germany,42.68
2/17/2022,15,germany,67.3
2/17/2022,16,germany,86.08
2/17/2022,17,germany,108.83
2/17/2022,18,germany,110.63
2/17/2022,19,germany,101.54
2/17/2022,20,germany,86.9
2/17/2022,21,germany,86.48
2/17/2022,22,germany,86.3
2/17/2022,23,germany,63.04
2/18/2022,0,germany,71.45
2/18/2022,1,germany,62.57
2/18/2022,2,germany,74.76
2/18/2022,3,germany,84.92
2/18/2022,4,germany,95.19
2/18/2022,5,germany,119.09
2/18/2022,6,germany,140.99
2/18/2022,7,germany,185.05
2/18/2022,8,germany,189.28
2/18/2022,9,germany,173.24
2/18/2022,10,germany,150
2/18/2022,11,germany,130.99
2/18/2022,12,germany,123.17
2/18/2022,13,germany,106.81
2/18/2022,14,germany,99.89
2/18/2022,15,germany,99.26
2/18/2022,16,germany,97.42
2/18/2022,17,germany,113.84
2/18/2022,18,germany,130.9
2/18/2022,19,germany,140.49
2/18/2022,20,germany,115.87
2/18/2022,21,germany,109.75
2/18/2022,22,germany,115.66
2/18/2022,23,germany,92.46
2/19/2022,0,germany,73.73
2/19/2022,1,germany,54.32
2/19/2022,2,germany,16.63
2/19/2022,3,germany,14.38
2/19/2022,4,germany,10.96
2/19/2022,5,germany,9.06
2/19/2022,6,germany,0.1
2/19/2022,7,germany,3.62
2/19/2022,8,germany,9.42
2/19/2022,9,germany,1.94
2/19/2022,10,germany,0
2/19/2022,11,germany,-0.08
2/19/2022,12,germany,-0.35
2/19/2022,13,germany,-0.52
2/19/2022,14,germany,-0.08
2/19/2022,15,germany,0.08
2/19/2022,16,germany,15.69
2/19/2022,17,germany,99.95
2/19/2022,18,germany,121.97
2/19/2022,19,germany,112.63
2/19/2022,20,germany,102.52
2/19/2022,21,germany,101.89
2/19/2022,22,germany,101.99
2/19/2022,23,germany,100.93
2/20/2022,0,germany,104.38
2/20/2022,1,germany,99.9
2/20/2022,2,germany,98.71
2/20/2022,3,germany,92.01
2/20/2022,4,germany,88.53
2/20/2022,5,germany,87.17
2/20/2022,6,germany,80
2/20/2022,7,germany,80.08
2/20/2022,8,germany,88.28
2/20/2022,9,germany,95.06
2/20/2022,10,germany,98.22
2/20/2022,11,germany,95.09
2/20/2022,12,germany,88.15
2/20/2022,13,germany,51.8
2/20/2022,14,germany,43.11
2/20/2022,15,germany,21.24
2/20/2022,16,germany,21.56
2/20/2022,17,germany,63.16
2/20/2022,18,germany,76.93
2/20/2022,19,germany,51.28
2/20/2022,20,germany,20.02
2/20/2022,21,germany,15.39
2/20/2022,22,germany,40.06
2/20/2022,23,germany,14.62
2/21/2022,0,germany,10.73
2/21/2022,1,germany,7.48
2/21/2022,2,germany,5.71
2/21/2022,3,germany,1.43
2/21/2022,4,germany,7.6
2/21/2022,5,germany,14.37
2/21/2022,6,germany,19.75
2/21/2022,7,germany,106.69
2/21/2022,8,germany,110.06
2/21/2022,9,germany,88.28
2/21/2022,10,germany,65.51
2/21/2022,11,germany,78.22
2/21/2022,12,germany,92.02
2/21/2022,13,germany,99.9
2/21/2022,14,germany,104.92
2/21/2022,15,germany,108.77
2/21/2022,16,germany,103.46
2/21/2022,17,germany,117.78
2/21/2022,18,germany,135.59
2/21/2022,19,germany,123.63
2/21/2022,20,germany,110.71
2/21/2022,21,germany,102
2/21/2022,22,germany,102.83
2/21/2022,23,germany,92.55
2/22/2022,0,germany,89.99
2/22/2022,1,germany,82.14
2/22/2022,2,germany,80.34
2/22/2022,3,germany,79.9
2/22/2022,4,germany,88.16
2/22/2022,5,germany,95.36
2/22/2022,6,germany,117.86
2/22/2022,7,germany,185.78
2/22/2022,8,germany,211.59
2/22/2022,9,germany,180.27
2/22/2022,10,germany,144.08
2/22/2022,11,germany,135.04
2/22/2022,12,germany,121.25
2/22/2022,13,germany,117.66
2/22/2022,14,germany,118.87
2/22/2022,15,germany,125.29
2/22/2022,16,germany,136.7
2/22/2022,17,germany,155.21
2/22/2022,18,germany,162.62
2/22/2022,19,germany,135.49
2/22/2022,20,germany,108.62
2/22/2022,21,germany,100.54
2/22/2022,22,germany,99.99
2/22/2022,23,germany,85.08
2/23/2022,0,germany,81.79
2/23/2022,1,germany,78.96
2/23/2022,2,germany,82.28
2/23/2022,3,germany,88.34
2/23/2022,4,germany,97.32
2/23/2022,5,germany,101.7
2/23/2022,6,germany,118.36
2/23/2022,7,germany,147.54
2/23/2022,8,germany,155.03
2/23/2022,9,germany,126.44
2/23/2022,10,germany,109.43
2/23/2022,11,germany,103.51
2/23/2022,12,germany,89.9
2/23/2022,13,germany,89.9
2/23/2022,14,germany,100.9
2/23/2022,15,germany,109.49
2/23/2022,16,germany,162.8
2/23/2022,17,germany,205.72
2/23/2022,18,germany,230
2/23/2022,19,germany,236.86
2/23/2022,20,germany,187.04
2/23/2022,21,germany,164.6
2/23/2022,22,germany,146.62
2/23/2022,23,germany,107.6
2/24/2022,0,germany,115.07
2/24/2022,1,germany,113.04
2/24/2022,2,germany,110.33
2/24/2022,3,germany,109.29
2/24/2022,4,germany,112.36
2/24/2022,5,germany,116.77
2/24/2022,6,germany,168.5
2/24/2022,7,germany,184.77
2/24/2022,8,germany,160
2/24/2022,9,germany,137.34
2/24/2022,10,germany,117.47
2/24/2022,11,germany,112.78
2/24/2022,12,germany,107.58
2/24/2022,13,germany,105.02
2/24/2022,14,germany,105.1
2/24/2022,15,germany,112.4
2/24/2022,16,germany,113.73
2/24/2022,17,germany,146.57
2/24/2022,18,germany,155.38
2/24/2022,19,germany,134.74
2/24/2022,20,germany,110.07
2/24/2022,21,germany,104.53
2/24/2022,22,germany,109.95
2/24/2022,23,germany,98.51
2/25/2022,0,germany,94.78
2/25/2022,1,germany,100.4
2/25/2022,2,germany,98.67
2/25/2022,3,germany,99.61
2/25/2022,4,germany,100.25
2/25/2022,5,germany,95.98
2/25/2022,6,germany,116.99
2/25/2022,7,germany,133.53
2/25/2022,8,germany,125.02
2/25/2022,9,germany,107.16
2/25/2022,10,germany,98.38
2/25/2022,11,germany,100.25
2/25/2022,12,germany,89.93
2/25/2022,13,germany,97.07
2/25/2022,14,germany,93.67
2/25/2022,15,germany,98.52
2/25/2022,16,germany,119.54
2/25/2022,17,germany,146.87
2/25/2022,18,germany,190.05
2/25/2022,19,germany,198.07
2/25/2022,20,germany,160.68
2/25/2022,21,germany,145.54
2/25/2022,22,germany,135.13
2/25/2022,23,germany,132.89
2/26/2022,0,germany,150.09
2/26/2022,1,germany,152.6
2/26/2022,2,germany,174.05
2/26/2022,3,germany,187.92
2/26/2022,4,germany,190.69
2/26/2022,5,germany,237.17
2/26/2022,6,germany,249.98
2/26/2022,7,germany,263.46
2/26/2022,8,germany,275.57
2/26/2022,9,germany,267.37
2/26/2022,10,germany,245.75
2/26/2022,11,germany,213.02
2/26/2022,12,germany,196.64
2/26/2022,13,germany,178.97
2/26/2022,14,germany,177.04
2/26/2022,15,germany,197.47
2/26/2022,16,germany,225.08
2/26/2022,17,germany,259.9
2/26/2022,18,germany,299
2/26/2022,19,germany,300.7
2/26/2022,20,germany,277.91
2/26/2022,21,germany,235.8
2/26/2022,22,germany,242.15
2/26/2022,23,germany,212.09
2/27/2022,0,germany,195.65
2/27/2022,1,germany,180.7
2/27/2022,2,germany,174.44
2/27/2022,3,germany,172.31
2/27/2022,4,germany,174.5
2/27/2022,5,germany,177.1
2/27/2022,6,germany,186.05
2/27/2022,7,germany,191.54
2/27/2022,8,germany,189.37
2/27/2022,9,germany,173.75
2/27/2022,10,germany,154.07
2/27/2022,11,germany,144.76
2/27/2022,12,germany,116.53
2/27/2022,13,germany,114
2/27/2022,14,germany,111.68
2/27/2022,15,germany,151.54
2/27/2022,16,germany,176.15
2/27/2022,17,germany,229.9
2/27/2022,18,germany,275.76
2/27/2022,19,germany,274.5
2/27/2022,20,germany,220.7
2/27/2022,21,germany,197.8
2/27/2022,22,germany,197.78
2/27/2022,23,germany,197.22
2/28/2022,0,germany,177.39
2/28/2022,1,germany,174.06
2/28/2022,2,germany,185.57
2/28/2022,3,germany,178.26
2/28/2022,4,germany,197
2/28/2022,5,germany,217
2/28/2022,6,germany,284.97
2/28/2022,7,germany,322.9
2/28/2022,8,germany,308.9
2/28/2022,9,germany,267.3
2/28/2022,10,germany,163.82
2/28/2022,11,germany,145.55
2/28/2022,12,germany,137.09
2/28/2022,13,germany,135.4
2/28/2022,14,germany,141.17
2/28/2022,15,germany,198.24
2/28/2022,16,germany,253.79
2/28/2022,17,germany,280.56
2/28/2022,18,germany,300
2/28/2022,19,germany,282.19
2/28/2022,20,germany,207.32
2/28/2022,21,germany,137.24
2/28/2022,22,germany,163.3
2/28/2022,23,germany,140.09
3/1/2022,0,germany,143.17
3/1/2022,1,germany,143.15
3/1/2022,2,germany,149.74
3/1/2022,3,germany,163.5
3/1/2022,4,germany,173.15
3/1/2022,5,germany,194.03
3/1/2022,6,germany,268.04
3/1/2022,7,germany,286.73
3/1/2022,8,germany,284.91
3/1/2022,9,germany,217.58
3/1/2022,10,germany,179.33
3/1/2022,11,germany,222.33
3/1/2022,12,germany,220
3/1/2022,13,germany,221.5
3/1/2022,14,germany,235.02
3/1/2022,15,germany,261.24
3/1/2022,16,germany,283.2
3/1/2022,17,germany,315.87
3/1/2022,18,germany,362.75
3/1/2022,19,germany,354.11
3/1/2022,20,germany,315.87
3/1/2022,21,germany,286
3/1/2022,22,germany,266.94
3/1/2022,23,germany,245.47
3/2/2022,0,germany,251.04
3/2/2022,1,germany,248.43
3/2/2022,2,germany,242.06
3/2/2022,3,germany,233.14
3/2/2022,4,germany,233.62
3/2/2022,5,germany,250
3/2/2022,6,germany,291.55
3/2/2022,7,germany,329.07
3/2/2022,8,germany,337.09
3/2/2022,9,germany,298.1
3/2/2022,10,germany,267.85
3/2/2022,11,germany,257.95
3/2/2022,12,germany,245.82
3/2/2022,13,germany,234.99
3/2/2022,14,germany,236.29
3/2/2022,15,germany,249.66
3/2/2022,16,germany,272.58
3/2/2022,17,germany,316.56
3/2/2022,18,germany,384.83
3/2/2022,19,germany,385
3/2/2022,20,germany,321.09
3/2/2022,21,germany,288.47
3/2/2022,22,germany,265.78
3/2/2022,23,germany,249.66
3/3/2022,0,germany,331.16
3/3/2022,1,germany,322.53
3/3/2022,2,germany,316
3/3/2022,3,germany,307.01
3/3/2022,4,germany,307.3
3/3/2022,5,germany,332.27
3/3/2022,6,germany,371.41
3/3/2022,7,germany,405
3/3/2022,8,germany,400
3/3/2022,9,germany,359.96
3/3/2022,10,germany,294.76
3/3/2022,11,germany,276.94
3/3/2022,12,germany,266.04
3/3/2022,13,germany,269.92
3/3/2022,14,germany,293.02
3/3/2022,15,germany,319.58
3/3/2022,16,germany,336.53
3/3/2022,17,germany,398.53
3/3/2022,18,germany,410
3/3/2022,19,germany,405.05
3/3/2022,20,germany,390
3/3/2022,21,germany,350
3/3/2022,22,germany,333.88
3/3/2022,23,germany,319.9
3/4/2022,0,germany,351.07
3/4/2022,1,germany,346.6
3/4/2022,2,germany,329.4
3/4/2022,3,germany,304.05
3/4/2022,4,germany,315
3/4/2022,5,germany,349.07
3/4/2022,6,germany,398.6
3/4/2022,7,germany,410
3/4/2022,8,germany,410.05
3/4/2022,9,germany,385.16
3/4/2022,10,germany,362.95
3/4/2022,11,germany,349.78
3/4/2022,12,germany,310.69
3/4/2022,13,germany,292.16
3/4/2022,14,germany,307.43
3/4/2022,15,germany,329.95
3/4/2022,16,germany,355.77
3/4/2022,17,germany,380.94
3/4/2022,18,germany,410
3/4/2022,19,germany,410
3/4/2022,20,germany,400.08
3/4/2022,21,germany,381.83
3/4/2022,22,germany,359.07
3/4/2022,23,germany,361.01
3/5/2022,0,germany,363.87
3/5/2022,1,germany,360
3/5/2022,2,germany,350
3/5/2022,3,germany,330
3/5/2022,4,germany,338.85
3/5/2022,5,germany,347.04
3/5/2022,6,germany,369
3/5/2022,7,germany,378.1
3/5/2022,8,germany,370.53
3/5/2022,9,germany,322.34
3/5/2022,10,germany,293.81
3/5/2022,11,germany,290.57
3/5/2022,12,germany,279.3
3/5/2022,13,germany,260.35
3/5/2022,14,germany,260.56
3/5/2022,15,germany,301.36
3/5/2022,16,germany,339.99
3/5/2022,17,germany,385.63
3/5/2022,18,germany,405.78
3/5/2022,19,germany,409.3
3/5/2022,20,germany,400
3/5/2022,21,germany,377.25
3/5/2022,22,germany,369.63
3/5/2022,23,germany,362.4
3/6/2022,0,germany,390.61
3/6/2022,1,germany,353
3/6/2022,2,germany,345.16
3/6/2022,3,germany,334.21
3/6/2022,4,germany,339.44
3/6/2022,5,germany,342.09
3/6/2022,6,germany,350.06
3/6/2022,7,germany,340.44
3/6/2022,8,germany,336.52
3/6/2022,9,germany,210.01
3/6/2022,10,germany,259.02
3/6/2022,11,germany,268.05
3/6/2022,12,germany,279
3/6/2022,13,germany,249.18
3/6/2022,14,germany,246.29
3/6/2022,15,germany,281.41
3/6/2022,16,germany,308.1
3/6/2022,17,germany,385.16
3/6/2022,18,germany,435.08
3/6/2022,19,germany,454.28
3/6/2022,20,germany,436.35
3/6/2022,21,germany,412.02
3/6/2022,22,germany,412.02
3/6/2022,23,germany,411.65
3/7/2022,0,germany,377.56
3/7/2022,1,germany,369.83
3/7/2022,2,germany,368.94
3/7/2022,3,germany,359.21
3/7/2022,4,germany,361.71
3/7/2022,5,germany,397.23
3/7/2022,6,germany,465.77
3/7/2022,7,germany,512.36
3/7/2022,8,germany,515.01
3/7/2022,9,germany,483
3/7/2022,10,germany,390.61
3/7/2022,11,germany,341.84
3/7/2022,12,germany,340.22
3/7/2022,13,germany,320.8
3/7/2022,14,germany,312.82
3/7/2022,15,germany,351.54
3/7/2022,16,germany,400
3/7/2022,17,germany,450.39
3/7/2022,18,germany,507.54
3/7/2022,19,germany,522.91
3/7/2022,20,germany,475
3/7/2022,21,germany,434.97
3/7/2022,22,germany,415.42
3/7/2022,23,germany,367.72
3/8/2022,0,germany,456.05
3/8/2022,1,germany,449.5
3/8/2022,2,germany,449.5
3/8/2022,3,germany,424.88
3/8/2022,4,germany,437.51
3/8/2022,5,germany,457.57
3/8/2022,6,germany,622.3
3/8/2022,7,germany,690
3/8/2022,8,germany,650
3/8/2022,9,germany,541.51
3/8/2022,10,germany,353.31
3/8/2022,11,germany,333.83
3/8/2022,12,germany,316.52
3/8/2022,13,germany,294.77
3/8/2022,14,germany,310.6
3/8/2022,15,germany,366.99
3/8/2022,16,germany,514.31
3/8/2022,17,germany,603.08
3/8/2022,18,germany,674.93
3/8/2022,19,germany,700
3/8/2022,20,germany,619.92
3/8/2022,21,germany,542.9
3/8/2022,22,germany,492.05
3/8/2022,23,germany,399.73
3/9/2022,0,germany,430.07
3/9/2022,1,germany,408.91
3/9/2022,2,germany,418.38
3/9/2022,3,germany,420.03
3/9/2022,4,germany,420.03
3/9/2022,5,germany,440
3/9/2022,6,germany,523.76
3/9/2022,7,germany,579.45
3/9/2022,8,germany,554.76
3/9/2022,9,germany,449.99
3/9/2022,10,germany,389
3/9/2022,11,germany,350.83
3/9/2022,12,germany,305.11
3/9/2022,13,germany,316.75
3/9/2022,14,germany,341.86
3/9/2022,15,germany,382.44
3/9/2022,16,germany,425.09
3/9/2022,17,germany,529.43
3/9/2022,18,germany,574.93
3/9/2022,19,germany,605
3/9/2022,20,germany,528.03
3/9/2022,21,germany,448.75
3/9/2022,22,germany,449.06
3/9/2022,23,germany,418.45
3/10/2022,0,germany,350
3/10/2022,1,germany,320
3/10/2022,2,germany,321.59
3/10/2022,3,germany,310.09
3/10/2022,4,germany,310.07
3/10/2022,5,germany,335.01
3/10/2022,6,germany,414.66
3/10/2022,7,germany,436.06
3/10/2022,8,germany,421.17
3/10/2022,9,germany,311.99
3/10/2022,10,germany,240.33
3/10/2022,11,germany,199.82
3/10/2022,12,germany,171.7
3/10/2022,13,germany,150.01
3/10/2022,14,germany,162.66
3/10/2022,15,germany,199.85
3/10/2022,16,germany,276.58
3/10/2022,17,germany,379.95
3/10/2022,18,germany,412.4
3/10/2022,19,germany,326.39
3/10/2022,20,germany,179.01
3/10/2022,21,germany,173.6
3/10/2022,22,germany,172.74
3/10/2022,23,germany,123.93
3/11/2022,0,germany,88.96
3/11/2022,1,germany,91.02
3/11/2022,2,germany,88.93
3/11/2022,3,germany,97.03
3/11/2022,4,germany,91.15
3/11/2022,5,germany,109.92
3/11/2022,6,germany,172.57
3/11/2022,7,germany,185.06
3/11/2022,8,germany,112.35
3/11/2022,9,germany,67.3
3/11/2022,10,germany,23.07
3/11/2022,11,germany,15.52
3/11/2022,12,germany,10.1
3/11/2022,13,germany,0.1
3/11/2022,14,germany,0.08
3/11/2022,15,germany,10.04
3/11/2022,16,germany,23.87
3/11/2022,17,germany,118.86
3/11/2022,18,germany,170.06
3/11/2022,19,germany,151.98
3/11/2022,20,germany,84.48
3/11/2022,21,germany,69.77
3/11/2022,22,germany,81.05
3/11/2022,23,germany,67.27
3/12/2022,0,germany,68.93
3/12/2022,1,germany,69.07
3/12/2022,2,germany,72.97
3/12/2022,3,germany,72.99
3/12/2022,4,germany,72.93
3/12/2022,5,germany,73.11
3/12/2022,6,germany,89.05
